job_id,title,company,location,remote_type,industry,company_size,experience_level,salary_min,salary_max,required_skills,education_required,description,posted_date,applications,days_to_fill
JOB01214,Data Scientist,Compass Government AI,"Louisville, KY",hybrid,government,large,senior,194000,253000,TensorFlow|R|SQL|PyTorch|NLP|scikit-learn|Deep Learning|A/B Testing,bachelor,"Join Compass Government AI as a senior Data Scientist and help us build high-availability microservices using TensorFlow, R, and SQL. We value continuous learning and foster an inclusive environment where everyone can thrive.",2023-03-07,152,54
JOB00907,Software Engineer,NovaStream Tech,"Salt Lake City, UT",hybrid,tech,small,mid,110000,141000,PostgreSQL|Kubernetes|TypeScript|Redis|REST APIs,bachelor,"We are seeking a mid Software Engineer to join our tech team at NovaStream Tech. You will work with PostgreSQL, Kubernetes, and TypeScript to drive customer personalization engines. Our team is built on technical excellence — you will feel it on day one.",2023-03-07,49,56
JOB02122,UX Designer,Trilliant Consumer Insights,"Charlotte, NC",remote,retail,medium,lead,194000,243000,Prototyping|User Research|Design Systems|Sketch|Wireframing|HTML/CSS|Adobe XD,master,"Join Trilliant Consumer Insights as a lead UX Designer and help us build scalable data pipelines using Prototyping, User Research, and Design Systems. We value collaboration and transparency and foster an inclusive environment where everyone can thrive.",2023-03-07,88,63
JOB12777,Backend Engineer,Cognify Corp,"Orlando, FL",hybrid,education,small,entry,64000,85000,Redis|Kafka|SQL|Go,bachelor,"Cognify Corp is looking for a passionate Backend Engineer with expertise in Redis, Kafka, and SQL. The ideal candidate will have entry-level experience in the education space. You will own the design and delivery of enterprise data platforms end to end.",2023-03-07,48,26
JOB09277,Software Engineer,GearShift Analytics,"New York, NY",hybrid,manufacturing,large,senior,159000,188000,Rust|Redis|PostgreSQL|Docker|JavaScript|Java|REST APIs,bachelor,"Join GearShift Analytics as a senior Software Engineer and help us build next-generation ML systems using Rust, Redis, and PostgreSQL. We value collaboration and transparency and foster an inclusive environment where everyone can thrive.",2023-03-08,154,62
JOB14803,ML Engineer,Nexus Retail Insights,"Atlanta, GA",remote,retail,large,mid,127000,153000,AWS SageMaker|PyTorch|Spark|TensorFlow|Feature Stores|Docker,none,"Nexus Retail Insights is looking for a passionate ML Engineer with expertise in AWS SageMaker, PyTorch, and Spark. The ideal candidate will have mid-level experience in the retail space. You will own the design and delivery of intelligent automation workflows end to end.",2023-03-08,121,36
JOB11352,UX Designer,SynapticIO,"Indianapolis, IN",hybrid,tech,startup,lead,181000,220000,Prototyping|Wireframing|Design Systems|Adobe XD|Usability Testing|HTML/CSS|User Research|Sketch|Figma,phd,"We are seeking a lead UX Designer to join our tech team at SynapticIO. You will work with Prototyping, Wireframing, and Design Systems to drive scalable data pipelines. Our team is built on data-driven decision making — you will feel it on day one.",2023-03-08,33,80
JOB00852,Backend Engineer,BioPath Solutions,"Orlando, FL",hybrid,healthcare,large,lead,181000,215000,Redis|Docker|PostgreSQL|Go|Kubernetes|AWS|Kafka|gRPC|Python,master,"We are seeking a lead Backend Engineer to join our healthcare team at BioPath Solutions. You will work with Redis, Docker, and PostgreSQL to drive data-driven insights. Our team is built on customer obsession — you will feel it on day one.",2023-03-08,144,62
JOB12741,Research Scientist,Apex Clinical AI,"Chicago, IL",remote,healthcare,medium,entry,100000,125000,Python|Experimentation,bachelor,Join Apex Clinical AI as a entry Research Scientist and help us build scalable data pipelines using Python and Experimentation. We value impact at scale and foster an inclusive environment where everyone can thrive.,2023-03-08,70,17
JOB12216,Data Scientist,Prism Government Tech,"Austin, TX",hybrid,government,large,mid,100000,133000,NLP|Spark|scikit-learn|A/B Testing|Python|PyTorch,master,"As a mid Data Scientist at Prism Government Tech, you will leverage NLP, Spark, and scikit-learn to deliver impactful solutions in the government industry. This role will focus on delivering real-time recommendation systems that measurably improves our government outcomes. Our team is built on impact at scale — you will feel it on day one.",2023-03-08,138,50
JOB05018,Data Analyst,Frame Media Tech,"San Jose, CA",remote,media,large,senior,169000,199000,Statistics|dbt|Python|Google Analytics|Tableau|Excel|Looker|A/B Testing,bachelor,"As a senior Data Analyst at Frame Media Tech, you will leverage Statistics, dbt, and Python to deliver impactful solutions in the media industry. Your work will directly shape our approach to real-time recommendation systems across a global user base. We deeply believe in continuous learning at every level of the organization.",2023-03-08,137,58
JOB08534,Product Manager,Meridian Cloud,"Los Angeles, CA",remote,tech,enterprise,lead,318000,386000,User Research|Figma|Stakeholder Management|JIRA|SQL|Roadmapping|Data Analysis|A/B Testing,bachelor,"Join Meridian Cloud as a lead Product Manager and help us build scalable data pipelines using User Research, Figma, and Stakeholder Management. We value ownership and autonomy and foster an inclusive environment where everyone can thrive.",2023-03-08,239,99
JOB03105,Data Engineer,PolicyData Corp,"Madison, WI",hybrid,government,large,senior,177000,210000,Python|Terraform|AWS|SQL|BigQuery|Azure,bachelor,"As a senior Data Engineer at PolicyData Corp, you will leverage Python, Terraform, and AWS to deliver impactful solutions in the government industry. Your work will directly shape our approach to fraud detection systems across a global user base. We deeply believe in collaboration and transparency at every level of the organization.",2023-03-08,161,59
JOB14934,Data Scientist,Zenith Asset Advisors,"Louisville, KY",onsite,finance,startup,lead,190000,224000,scikit-learn|Python|Statistics|A/B Testing|R|NLP|PyTorch|Deep Learning,master,"We are seeking a lead Data Scientist to join our finance team at Zenith Asset Advisors. You will work with scikit-learn, Python, and Statistics to drive fraud detection systems. Our team is built on ownership and autonomy — you will feel it on day one.",2023-03-08,14,67
JOB11445,Data Scientist,Apex Edtech,"Seattle, WA",remote,education,small,senior,149000,198000,Tableau|scikit-learn|R|Python|TensorFlow|Deep Learning|Jupyter,master,"We are seeking a senior Data Scientist to join our education team at Apex Edtech. You will work with Tableau, scikit-learn, and R to drive enterprise data platforms. We deeply believe in technical excellence at every level of the organization.",2023-03-09,54,72
JOB02960,Backend Engineer,MetaForge Analytics,"Memphis, TN",onsite,manufacturing,medium,entry,69000,90000,REST APIs|Kafka,bachelor,We are seeking a entry Backend Engineer to join our manufacturing team at MetaForge Analytics. You will work with REST APIs and Kafka to drive real-time recommendation systems. We champion ownership and autonomy as a core part of how we operate.,2023-03-09,78,15
JOB03077,Research Scientist,Orion Health Labs,"Oakland, CA",onsite,healthcare,medium,lead,221000,275000,TensorFlow|Experimentation|Python|Statistics|Deep Learning|Machine Learning|Publication Record|LaTeX,bachelor,"We are seeking a lead Research Scientist to join our healthcare team at Orion Health Labs. You will work with TensorFlow, Experimentation, and Python to drive customer personalization engines. We champion impact at scale as a core part of how we operate.",2023-03-09,69,50
JOB01606,Software Engineer,Frame Media Tech,"Minneapolis, MN",remote,media,enterprise,entry,78000,102000,Python|Rust|Redis,bachelor,"Frame Media Tech is looking for a passionate Software Engineer with expertise in Python, Rust, and Redis. The ideal candidate will have entry-level experience in the media space. Your work will directly shape our approach to real-time recommendation systems across a global user base.",2023-03-09,228,31
JOB04635,Data Analyst,Apex AI Labs,"Madison, WI",hybrid,tech,large,lead,223000,281000,Tableau|Google Analytics|SQL|Power BI|Statistics|dbt|Python|Looker,bachelor,"Apex AI Labs is looking for a passionate Data Analyst with expertise in Tableau, Google Analytics, and SQL. The ideal candidate will have lead-level experience in the tech space. Your work will directly shape our approach to next-generation ML systems across a global user base.",2023-03-09,150,112
JOB11059,Research Scientist,Synapse Medical,"Providence, RI",onsite,healthcare,medium,senior,169000,200000,Machine Learning|Python|Experimentation|LaTeX|TensorFlow|Deep Learning|Statistics,bachelor,"We are seeking a senior Research Scientist to join our healthcare team at Synapse Medical. You will work with Machine Learning, Python, and Experimentation to drive enterprise data platforms. We champion technical excellence as a core part of how we operate.",2023-03-09,73,40
JOB07555,Data Scientist,Meridian Capital Group,"Des Moines, IA",onsite,finance,small,mid,124000,145000,TensorFlow|PyTorch|Statistics|SQL|Jupyter,master,"We are seeking a mid Data Scientist to join our finance team at Meridian Capital Group. You will work with TensorFlow, PyTorch, and Statistics to drive user-facing features. Our team is built on psychological safety — you will feel it on day one.",2023-03-09,55,43
JOB02630,Backend Engineer,BioPath Solutions,"Boise, ID",hybrid,healthcare,medium,lead,171000,215000,Redis|Kafka|REST APIs|Docker|SQL|Go|Kubernetes,bachelor,"Join BioPath Solutions as a lead Backend Engineer and help us build user-facing features using Redis, Kafka, and REST APIs. We value technical excellence and foster an inclusive environment where everyone can thrive.",2023-03-09,86,98
JOB05594,Research Scientist,Crest Manufacturing AI,"Detroit, MI",hybrid,manufacturing,medium,mid,144000,171000,TensorFlow|Publication Record|Python|Machine Learning,bachelor,"We are seeking a mid Research Scientist to join our manufacturing team at Crest Manufacturing AI. You will work with TensorFlow, Publication Record, and Python to drive enterprise data platforms. Our team is built on collaboration and transparency — you will feel it on day one.",2023-03-09,78,53
JOB01189,Data Scientist,Apex AI Labs,"Phoenix, AZ",onsite,tech,small,senior,176000,215000,R|NLP|Machine Learning|scikit-learn|Spark|Tableau|Statistics|PyTorch,master,"We are seeking a senior Data Scientist to join our tech team at Apex AI Labs. You will work with R, NLP, and Machine Learning to drive intelligent automation workflows. We champion data-driven decision making as a core part of how we operate.",2023-03-09,39,43
JOB02898,Data Analyst,Grid Commerce Corp,"Memphis, TN",remote,retail,large,lead,213000,247000,Google Analytics|Python|A/B Testing|Power BI|Tableau|Looker|dbt,master,"As a lead Data Analyst at Grid Commerce Corp, you will leverage Google Analytics, Python, and A/B Testing to deliver impactful solutions in the retail industry. This role will focus on delivering user-facing features that measurably improves our retail outcomes. Our team is built on collaboration and transparency — you will feel it on day one.",2023-03-09,143,112
JOB13730,Data Engineer,Luminary Media AI,"Minneapolis, MN",remote,media,startup,entry,76000,92000,dbt|Terraform|Kafka|Snowflake,master,"As a entry Data Engineer at Luminary Media AI, you will leverage dbt, Terraform, and Kafka to deliver impactful solutions in the media industry. This role will focus on delivering real-time recommendation systems that measurably improves our media outcomes. Our team is built on technical excellence — you will feel it on day one.",2023-03-09,20,21
