job_id,company_id,company_name,posted_date,job_title,role_family,seniority,employment_type,remote_type,city,country,region,industry,company_size,funding_stage,company_type,salary_currency,salary_min_usd,salary_max_usd,salary_mid_usd,bonus_target_pct,equity_offered,experience_min_years,experience_max_years,education_required,visa_sponsorship,ai_focus_area,primary_skill_cluster,cloud_stack,llm_stack,required_skills,skills_count,applications_30d,days_open,is_filled,hiring_urgency,description
JOB001829,COMP0238,Helix Partners 238,2025-05-21,ML Engineer,ml-engineering,senior,full_time,onsite,"Hyderabad, India",India,APAC,consulting,large,subsidiary,consulting,USD,77000,97000,86000,0.095,0,5,9,master,0,serving,ml-engineering,Azure|Databricks,,Python|Airflow|PyTorch|CI/CD|Databricks|AWS|Feature Store|Kubernetes|TensorFlow|MLflow|GCP,11,47,34,1,medium,"Join Helix Partners 238 as a senior ML Engineer working on serving problems in consulting. You will partner with cross-functional teams to ship production work using Python, Airflow, PyTorch."
JOB001830,COMP0184,Meridian Works 184,2026-01-31,Data Scientist,modeling,senior,full_time,hybrid,Singapore,Singapore,APAC,software,enterprise,public,developer-tools,USD,191000,258000,212000,0.099,0,6,9,bachelor,0,recommendation,ml,GCP,,SQL|Python|A/B Testing|scikit-learn|GCP|Jupyter|Experiment Design,7,51,17,0,high,"Meridian Works 184 is looking for a senior Data Scientist to improve recommendation outcomes for customers in software. You will own high-impact projects spanning experimentation, delivery, and operational excellence with SQL, Python, A/B Testing."
JOB001831,COMP0151,Cobalt Automation,2024-06-07,AI Engineer,genai-apps,mid,full_time,remote,"New York, NY",United States,North America,manufacturing,small,series-b,industrial,USD,137000,178000,160000,0.098,1,3,6,bachelor,0,automation,llm,GCP,Gemini API|RAG|Weaviate,Python|FastAPI|Prompt Engineering|LLM Evaluation|Structured Outputs|GCP|Docker|Vector Databases|LangChain|Weaviate,10,46,13,1,high,"We are hiring a AI Engineer to help scale Cobalt Automation's automation roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Python, FastAPI, Prompt Engineering."
JOB001832,COMP0121,Beacon Compute,2024-05-16,Analytics Engineer,analytics,mid,full_time,hybrid,"San Francisco, CA",United States,North America,cloud,startup,series-a,cloud-platform,USD,117000,151000,134000,0.072,1,3,5,bachelor,0,metrics,analytics,GCP|BigQuery,,SQL|GCP|Python|dbt|Snowflake|Looker,6,61,26,1,medium,"We are hiring a Analytics Engineer to help scale Beacon Compute's metrics roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across SQL, GCP, Python."
JOB001833,COMP0226,Northstar Works,2024-12-06,Data Engineer,data-platform,principal,full_time,remote,"Boston, MA",United States,North America,software,small,series-b,developer-tools,USD,239000,308000,271000,0.094,1,11,16,bachelor,0,streaming,data-platform,Azure|Databricks,,Python|AWS|Airflow|Databricks|Data Modeling|dbt|Azure|SQL|Snowflake,9,51,45,0,low,"We are hiring a Data Engineer to help scale Northstar Works's streaming roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Python, AWS, Airflow."
JOB001834,COMP0237,Foundry Bio,2025-03-17,Data Scientist,modeling,mid,full_time,onsite,"New York, NY",United States,North America,healthcare,startup,series-a,provider,USD,119000,150000,133000,0.111,1,3,5,master,1,classification,ml,Azure,,A/B Testing|SQL|Statistics|scikit-learn|Python|Feature Engineering,6,34,49,1,low,"We are hiring a Data Scientist to help scale Foundry Bio's classification roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across A/B Testing, SQL, Statistics."
JOB001835,COMP0036,Vector Scholar,2024-12-28,ML Engineer,ml-engineering,staff,full_time,remote,"Sydney, Australia",Australia,APAC,education,startup,series-b,edtech,USD,130000,181000,152000,0.123,1,8,11,bachelor,0,training-platforms,ml-engineering,Azure,,Python|Docker|Kubernetes|PyTorch|MLflow|CI/CD|GCP|TensorFlow,8,50,34,1,medium,"Join Vector Scholar as a staff ML Engineer working on training platforms problems in education. You will partner with cross-functional teams to ship production work using Python, Docker, Kubernetes."
JOB001836,COMP0269,Foundry Marketplace,2025-11-09,Research Scientist,research,mid,full_time,hybrid,"London, UK",United Kingdom,Europe,retail,enterprise,public,marketplace,USD,128000,182000,150000,0.095,0,2,6,master,1,nlp,research,GCP|BigQuery,OpenAI API|vLLM|LLM Evaluation,PyTorch|BigQuery|Deep Learning|Experiment Tracking|RLHF|Research Methods|Python|GCP|vLLM|Statistics,10,21,52,1,low,"We are hiring a Research Scientist to help scale Foundry Marketplace's nlp roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across PyTorch, BigQuery, Deep Learning."
JOB001837,COMP0241,Apex Learning 241,2024-10-14,Data Scientist,modeling,staff,full_time,hybrid,"Vancouver, BC",Canada,North America,education,large,public,edtech,USD,135000,179000,159000,0.134,0,9,11,master,0,recommendation,ml,Azure|Databricks,,Python|Azure|Databricks|SQL|A/B Testing|Feature Engineering|Pandas|Jupyter|scikit-learn,9,45,49,1,low,"Join Apex Learning 241 as a staff Data Scientist working on recommendation problems in education. You will partner with cross-functional teams to ship production work using Python, Azure, Databricks."
JOB001838,COMP0156,Orbit Compute,2024-04-16,LLM Engineer,genai-apps,senior,full_time,onsite,"Toronto, ON",Canada,North America,cloud,enterprise,public,security,USD,191000,245000,213000,0.1,0,5,8,bachelor,1,agents,llm,Azure|Databricks,Anthropic API|DSPy|pgvector,Prompt Engineering|Databricks|Transformers|pgvector|Guardrails|Fine-Tuning|Python,7,71,25,1,medium,"Orbit Compute is looking for a senior LLM Engineer to improve agents outcomes for customers in cloud. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Prompt Engineering, Databricks, Transformers."
JOB001839,COMP0255,Summit Investments 255,2025-03-15,Research Scientist,research,entry,full_time,remote,"London, UK",United Kingdom,Europe,finance,large,public,asset-manager,USD,114000,152000,131000,0.156,0,1,2,phd,0,nlp,research,GCP|BigQuery,Gemini API|RAG|Weaviate,Python|PyTorch|GCP|BigQuery|Weaviate|Deep Learning|Distributed Training|Experiment Tracking|Research Methods,9,56,37,1,medium,"Join Summit Investments 255 as a entry Research Scientist working on nlp problems in finance. You will partner with cross-functional teams to ship production work using Python, PyTorch, GCP."
JOB001840,COMP0026,Vertex Media,2025-11-30,AI Engineer,genai-apps,staff,full_time,remote,"London, UK",United Kingdom,Europe,media,small,series-c,adtech,USD,173000,248000,211000,0.11,1,8,11,master,0,agents,llm,Azure,Gemini API|RAG|Weaviate,Python|Structured Outputs|Prompt Engineering|Weaviate|RAG|LLM Evaluation|FastAPI|Gemini API|Azure,9,37,56,1,low,"Join Vertex Media as a staff AI Engineer working on agents problems in media. You will partner with cross-functional teams to ship production work using Python, Structured Outputs, Prompt Engineering."
JOB001841,COMP0021,Nimbus Learning,2026-01-14,Data Scientist,modeling,entry,contract,remote,"Bangalore, India",India,APAC,education,small,series-a,edtech,USD,35000,48000,41000,0.101,0,1,3,master,0,pricing,ml,Azure|Databricks,,Python|SQL|Experiment Design|Feature Engineering|XGBoost|Jupyter|Statistics|Azure|A/B Testing,9,34,24,1,medium,"We are hiring a Data Scientist to help scale Nimbus Learning's pricing roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Python, SQL, Experiment Design."
JOB001842,COMP0042,Vertex Streaming,2025-10-08,Analytics Engineer,analytics,mid,full_time,remote,"Toronto, ON",Canada,North America,media,small,series-b,media,USD,87000,117000,98000,0.061,1,2,6,none,1,self-serve-bi,analytics,GCP|BigQuery,,SQL|Snowflake|GCP|Looker|Metrics Layer|Git|dbt,7,58,28,1,medium,"Vertex Streaming is looking for a mid Analytics Engineer to improve self serve bi outcomes for customers in media. You will own high-impact projects spanning experimentation, delivery, and operational excellence with SQL, Snowflake, GCP."
JOB001843,COMP0255,Summit Investments 255,2025-06-10,Data Scientist,modeling,senior,full_time,hybrid,"London, UK",United Kingdom,Europe,finance,large,public,asset-manager,USD,177000,226000,198000,0.135,0,5,8,phd,0,pricing,ml,GCP|BigQuery,,Python|A/B Testing|Feature Engineering|Jupyter|SQL|XGBoost|Statistics|Pandas|BigQuery,9,71,35,1,medium,"We are hiring a Data Scientist to help scale Summit Investments 255's pricing roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Python, A/B Testing, Feature Engineering."
JOB001844,COMP0271,Summit Labs 271,2025-10-10,AI Engineer,genai-apps,entry,full_time,remote,"Bangalore, India",India,APAC,software,medium,series-c,platform,USD,53000,69000,59000,0.095,1,0,2,bachelor,0,rag,llm,GCP,OpenAI API|LangChain|Pinecone,Vector Databases|LangChain|Python|Prompt Engineering|Pinecone|Docker|GCP|Structured Outputs|RAG|FastAPI,10,52,19,1,medium,"We are hiring a AI Engineer to help scale Summit Labs 271's rag roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Vector Databases, LangChain, Python."
JOB001845,COMP0124,Orbit Works,2025-09-10,MLOps Engineer,ml-operations,senior,contract,hybrid,"Bangalore, India",India,APAC,software,startup,series-a,product,USD,69000,93000,79000,0.106,0,6,8,master,1,deployment,mlops,AWS|Snowflake,,Docker|CI/CD|Python|Prometheus|MLflow|Kubernetes|GCP|Snowflake|Feature Store,9,38,22,0,medium,"We are hiring a MLOps Engineer to help scale Orbit Works's deployment roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Docker, CI/CD, Python."
JOB001846,COMP0139,Pioneer GovTech 139,2024-10-28,Data Analyst,analytics,senior,contract,hybrid,"Seattle, WA",United States,North America,public-sector,small,series-c,research-consortium,USD,115000,163000,136000,0.073,0,6,8,master,0,reporting,analytics,Azure|Databricks,,SQL|Looker|Excel|A/B Testing|Python|Pandas|Databricks,7,51,21,1,medium,"Pioneer GovTech 139 is looking for a senior Data Analyst to improve reporting outcomes for customers in public-sector. You will own high-impact projects spanning experimentation, delivery, and operational excellence with SQL, Looker, Excel."
JOB001847,COMP0032,Prism Systems,2025-06-16,AI Engineer,genai-apps,senior,contract,remote,"London, UK",United Kingdom,Europe,software,medium,late-stage,developer-tools,USD,178000,238000,200000,0.095,0,5,8,master,0,automation,llm,AWS,Anthropic API|DSPy|pgvector,FastAPI|Python|pgvector|Structured Outputs|Anthropic API|AWS|RAG|API Design,8,55,28,1,medium,"Prism Systems is looking for a senior AI Engineer to improve automation outcomes for customers in software. You will own high-impact projects spanning experimentation, delivery, and operational excellence with FastAPI, Python, pgvector."
JOB001848,COMP0058,Vertex Ops,2025-11-12,AI Product Manager,product,senior,full_time,hybrid,"New York, NY",United States,North America,cloud,startup,seed,cloud-platform,USD,167000,225000,186000,0.132,1,6,9,bachelor,0,workflow-automation,product,Azure|Databricks,,Experiment Design|Analytics|Azure|Roadmapping|Product Strategy|Databricks,6,24,39,1,medium,"Vertex Ops is looking for a senior AI Product Manager to improve workflow automation outcomes for customers in cloud. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Experiment Design, Analytics, Azure."
JOB001849,COMP0254,Helix Edu,2024-12-05,ML Engineer,ml-engineering,senior,full_time,remote,"San Francisco, CA",United States,North America,education,large,public,edtech,USD,161000,224000,187000,0.109,0,5,9,master,0,feature-stores,ml-engineering,GCP,,Python|Docker|PyTorch|Spark|TensorFlow|Feature Store|Azure,7,55,47,1,low,"We are hiring a ML Engineer to help scale Helix Edu's feature stores roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Python, Docker, PyTorch."
JOB001850,COMP0139,Pioneer GovTech 139,2025-09-30,LLM Engineer,genai-apps,staff,full_time,hybrid,"Seattle, WA",United States,North America,public-sector,small,series-c,research-consortium,USD,205000,271000,238000,0.105,1,9,12,bachelor,0,agents,llm,AWS|Snowflake,OpenAI API|LangChain|Pinecone,Python|Fine-Tuning|Transformers|RAG|Prompt Engineering|Snowflake|Guardrails|FastAPI,8,58,52,1,low,"We are hiring a LLM Engineer to help scale Pioneer GovTech 139's agents roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Python, Fine-Tuning, Transformers."
JOB001851,COMP0260,Vector Investments 260,2025-04-05,BI Analyst,analytics,staff,full_time,remote,"Austin, TX",United States,North America,finance,startup,seed,fintech,USD,163000,227000,196000,0.13,1,9,12,bachelor,0,ops,analytics,GCP,,SQL|Looker|GCP|Tableau|Stakeholder Management|Power BI|Dashboarding,7,47,41,1,low,"Join Vector Investments 260 as a staff BI Analyst working on ops problems in finance. You will partner with cross-functional teams to ship production work using SQL, Looker, GCP."
JOB001852,COMP0117,Nimbus Cloud,2025-05-11,ML Engineer,ml-engineering,mid,full_time,hybrid,"Seattle, WA",United States,North America,software,startup,series-a,developer-tools,USD,122000,168000,146000,0.102,0,2,5,master,0,recommenders,ml-engineering,Azure|Databricks,,Python|PyTorch|AWS|Spark|MLflow|Docker|GCP|Feature Store|Azure|Airflow,10,46,17,1,high,"Join Nimbus Cloud as a mid ML Engineer working on recommenders problems in software. You will partner with cross-functional teams to ship production work using Python, PyTorch, AWS."
JOB001853,COMP0268,Orbit Works 268,2024-04-21,Analytics Engineer,analytics,mid,full_time,onsite,"Amsterdam, Netherlands",Netherlands,Europe,software,medium,late-stage,product,USD,107000,142000,123000,0.098,0,2,6,master,0,experimentation,analytics,GCP,,dbt|GCP|Snowflake|Python|Git|Looker|BigQuery|SQL,8,65,43,1,low,"Orbit Works 268 is looking for a mid Analytics Engineer to improve experimentation outcomes for customers in software. You will own high-impact projects spanning experimentation, delivery, and operational excellence with dbt, GCP, Snowflake."
JOB001854,COMP0084,Vector Policy 84,2025-09-01,Data Engineer,data-platform,principal,full_time,hybrid,"New York, NY",United States,North America,public-sector,medium,series-c,research-consortium,USD,198000,252000,227000,0.092,0,11,16,bachelor,0,warehousing,data-platform,GCP|BigQuery,,Python|Snowflake|Spark|AWS|Data Modeling|dbt|SQL|Azure,8,44,40,1,medium,"We are hiring a Data Engineer to help scale Vector Policy 84's warehousing roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Python, Snowflake, Spark."
JOB001855,COMP0244,Vector Cloud,2026-01-10,Data Scientist,modeling,entry,contract,remote,"Boston, MA",United States,North America,cloud,medium,series-c,cloud-platform,USD,115000,148000,130000,0.105,0,0,2,master,0,classification,ml,AWS,,Jupyter|Statistics|Python|XGBoost|Feature Engineering|Experiment Design|A/B Testing|Pandas|SQL|AWS|scikit-learn,11,79,24,1,medium,"Join Vector Cloud as a entry Data Scientist working on classification problems in cloud. You will partner with cross-functional teams to ship production work using Jupyter, Statistics, Python."
JOB001856,COMP0051,Signal Cloud 51,2024-06-29,LLM Engineer,genai-apps,mid,full_time,hybrid,"San Francisco, CA",United States,North America,software,medium,series-d,product,USD,171000,233000,200000,0.101,0,3,5,bachelor,1,agents,llm,AWS|Snowflake,OpenAI API|vLLM|LLM Evaluation,Python|Vector Databases|FastAPI|Prompt Engineering|Synthetic Data|Guardrails|Snowflake,7,63,35,0,medium,"We are hiring a LLM Engineer to help scale Signal Cloud 51's agents roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Python, Vector Databases, FastAPI."
